strategy_dir,file_path,module_type,short_description,reusable_in_shared,reason,lines_of_code
vpvr_micro_reversion_1h_funding_filter_20260710,vpvr_micro_reversion_1h_funding_filter_20260710/run_backtest.py,data_utils,"functions: _trade_rows, _bars_per_year, _strategy_metrics, main",maybe,orchestration helpers can be templated in _shared/templates,206
vpvr_micro_reversion_1h_funding_filter_20260710,vpvr_micro_reversion_1h_funding_filter_20260710/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,531
vpvr_regime_reversion_4h_vol_switch_20260710,vpvr_regime_reversion_4h_vol_switch_20260710/data_loader.py,data_utils,"classes: SourceManifest; functions: _sha256, build_source_manifest, _read_1m, _resample, _to_pandas_freq",yes,data loading/universe/calendar utilities belong in _shared/data,179
vpvr_regime_reversion_4h_vol_switch_20260710,vpvr_regime_reversion_4h_vol_switch_20260710/run_backtest.py,data_utils,"functions: _trade_rows, main",maybe,orchestration helpers can be templated in _shared/templates,125
vpvr_regime_reversion_4h_vol_switch_20260710,vpvr_regime_reversion_4h_vol_switch_20260710/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,432
vpvr_reversion_15m_donchian_regime_20260709,vpvr_reversion_15m_donchian_regime_20260709/data_loader.py,data_utils,"classes: SourceManifest; functions: _sha256, build_source_manifest, _read_1m, _to_pandas_freq, _resample",yes,data loading/universe/calendar utilities belong in _shared/data,158
vpvr_reversion_15m_donchian_regime_20260709,vpvr_reversion_15m_donchian_regime_20260709/run_backtest.py,data_utils,"functions: _trade_rows, main",maybe,orchestration helpers can be templated in _shared/templates,98
vpvr_reversion_15m_donchian_regime_20260709,vpvr_reversion_15m_donchian_regime_20260709/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,356
vpvr_reversion_5m_vwap_trail_20260709,vpvr_reversion_5m_vwap_trail_20260709/data_loader.py,data_utils,"classes: SourceManifest; functions: _sha256, build_source_manifest, _read_1m, _resample, _to_pandas_freq",yes,data loading/universe/calendar utilities belong in _shared/data,183
vpvr_reversion_5m_vwap_trail_20260709,vpvr_reversion_5m_vwap_trail_20260709/framework_adapter_vectorbt.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific vectorbt coupling,292
vpvr_reversion_5m_vwap_trail_20260709,vpvr_reversion_5m_vwap_trail_20260709/run_backtest.py,data_utils,"functions: _trade_rows, main",maybe,orchestration helpers can be templated in _shared/templates,127
vpvr_reversion_5m_vwap_trail_20260709,vpvr_reversion_5m_vwap_trail_20260709/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,409
vpvr_tod_session_filter_15m_20260715,vpvr_tod_session_filter_15m_20260715/build_signals.py,signal_generation,"functions: _atr, _vpvr_poc, build_signals",yes,generic indicator/signal functions should migrate to _shared/indicators,89
vpvr_tod_session_filter_15m_20260715,vpvr_tod_session_filter_15m_20260715/data_loader.py,data_utils,"functions: _synth_15m_from_30m, load_15m, load_pair_15m",yes,data loading/universe/calendar utilities belong in _shared/data,83
vpvr_tod_session_filter_15m_20260715,vpvr_tod_session_filter_15m_20260715/run_backtest.py,data_utils,"functions: _ann_factor_for_tf, _compute_metrics, _write_trades_csv, _write_equity_csv, main",maybe,orchestration helpers can be templated in _shared/templates,243
vpvr_tod_session_filter_15m_20260715,vpvr_tod_session_filter_15m_20260715/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,148
vpvr_tod_session_filter_15m_20260715,vpvr_tod_session_filter_15m_20260715/tod_calendar.py,data_utils,"functions: session_for_timestamp, is_session_active, session_index_for_day, session_label, session_change_points",yes,data loading/universe/calendar utilities belong in _shared/data,66
vpvr_volume_edge_3tf_v1_20260711,vpvr_volume_edge_3tf_v1_20260711/data_loader.py,data_utils,"functions: _normalize_ohlcv, _read_local, load_symbol_tf, load_symbol_multi, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,96
vpvr_volume_edge_3tf_v1_20260711,vpvr_volume_edge_3tf_v1_20260711/rebuild_summary.py,data_utils,"functions: _sanitize, _json_default, main",yes,data loading/universe/calendar utilities belong in _shared/data,188
vpvr_volume_edge_3tf_v1_20260711,vpvr_volume_edge_3tf_v1_20260711/run_backtest.py,data_utils,"functions: _trade_rows, _sanitize, _downsample_equity, main",maybe,orchestration helpers can be templated in _shared/templates,174
vpvr_volume_edge_3tf_v1_20260711,vpvr_volume_edge_3tf_v1_20260711/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,443
vpvr_volume_edge_3tf_v1_20260711,vpvr_volume_edge_3tf_v1_20260711/walk_forward.py,data_utils,"classes: WindowSlice; functions: build_schedule, slice_frames, _run, _equity_curve, _metrics",yes,data loading/universe/calendar utilities belong in _shared/data,259
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/data_loader.py,data_utils,"functions: _standardize, load_all, load_funding_series",yes,data loading/universe/calendar utilities belong in _shared/data,59
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling,399
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,367
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,166
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/run_cpcv.py,anti_pattern,strategy-specific or duplicated code,no,framework-specific freqtrade coupling,728
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/strategy.py,anti_pattern,strategy-specific or duplicated code,no,framework-specific freqtrade coupling,422
vpvr_xs_basis_zscore_15m_funding_filter_20260712,vpvr_xs_basis_zscore_15m_funding_filter_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _dsr, build_windows, main",yes,data loading/universe/calendar utilities belong in _shared/data,279
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714/framework_adapter_vectorbt.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific vectorbt coupling; framework-specific backtrader coupling; framework-specific freqtrade coupling,279
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/data_loader.py,data_utils,"functions: _load_1h, _load_4h, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,52
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,468
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,332
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,163
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py,data_utils,"functions: _build_variant_cfg, _bar_returns_for_variant, _strategy_fn_factory, _evaluate_variant, _decide_chosen",yes,data loading/universe/calendar utilities belong in _shared/data,566
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,400
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/walk_forward.py,data_utils,"classes: WindowResult; functions: _summarise_trades, build_windows, main",yes,data loading/universe/calendar utilities belong in _shared/data,281
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/build_deliverables.py,data_utils,functions: main,yes,data loading/universe/calendar utilities belong in _shared/data,182
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/cpcv_optimize.py,data_utils,"classes: FoldResult; functions: make_cfg, equity_curve_hash, annualisation_factor, sharpe_from_trades, dsr_zscore",yes,data loading/universe/calendar utilities belong in _shared/data,419
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/data_loader.py,data_utils,"functions: _load_1h, _load_4h, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,52
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific vectorbt coupling; framework-specific freqtrade coupling,479
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,350
vpvr_xs_pairs_4h,_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,387
vpvr_xs_reversion_1d_momentum_filter_20260709,vpvr_xs_reversion_1d_momentum_filter_20260709/data_loader.py,data_utils,"classes: SourceManifest; functions: _sha256, build_source_manifest, _read_1m, _resample_1d, load_symbol",yes,data loading/universe/calendar utilities belong in _shared/data,151
vpvr_xs_reversion_1d_momentum_filter_20260709,vpvr_xs_reversion_1d_momentum_filter_20260709/run_backtest.py,data_utils,"functions: _trade_rows, main",maybe,orchestration helpers can be templated in _shared/templates,102
vpvr_xs_reversion_1d_momentum_filter_20260709,vpvr_xs_reversion_1d_momentum_filter_20260709/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,310
vpvr_xs_smart_routing_15m_20260715,vpvr_xs_smart_routing_15m_20260715/data_loader.py,data_utils,"functions: _load_15m, load_symbol, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,51
vpvr_xs_smart_routing_15m_20260715,vpvr_xs_smart_routing_15m_20260715/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,362
vpvr_xs_smart_routing_15m_20260715,vpvr_xs_smart_routing_15m_20260715/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific vectorbt coupling; framework-specific backtrader coupling; framework-specific freqtrade coupling,299
vpvr_xs_smart_routing_15m_20260715,vpvr_xs_smart_routing_15m_20260715/run_backtest.py,data_utils,"functions: _bars_per_year, _summarise, _write_trades_csv, _write_equity_csv, main",maybe,orchestration helpers can be templated in _shared/templates,182
vpvr_xs_smart_routing_15m_20260715,vpvr_xs_smart_routing_15m_20260715/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,325
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/backtest.py,data_utils,"classes: RebalanceEvent, BacktestResult; functions: _cost_per_side, _prior_positions, _new_positions_from_target, _realized_pnl, _delta_turnover_cost",yes,data loading/universe/calendar utilities belong in _shared/data,388
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/data_loader.py,data_utils,"classes: SourceManifest; functions: _sha256, build_source_manifest, _read_1m, _resample_1d, load_symbol_1d",yes,data loading/universe/calendar utilities belong in _shared/data,225
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/portfolio.py,data_utils,"classes: TargetPosition, PortfolioTarget; functions: equal_weight_allocation, gross_exposure, enforce_gross_cap, daily_loss_breach, monthly_pause_active",yes,data loading/universe/calendar utilities belong in _shared/data,163
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/run_backtest.py,data_utils,"functions: _avg_weight_contribution, main",maybe,orchestration helpers can be templated in _shared/templates,113
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,163
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/universe.py,data_utils,"classes: UniverseConfig; functions: load_universe_config, daily_usd_volume, trailing_bar_count, liquidity_filter, eligible_symbols_on",yes,data loading/universe/calendar utilities belong in _shared/data,130
xs_momentum_rank_1d_20260709,xs_momentum_rank_1d_20260709/walk_forward.py,data_utils,"classes: WalkForwardSplit, WalkForwardReport; functions: walk_forward_splits, _empty_window_metrics, _window_metrics, _is_warmup_window, _to_naive_utc",yes,data loading/universe/calendar utilities belong in _shared/data,398
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_15m, _load_funding, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,103
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,550
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,559
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,371
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_funding, load_all, load_funding",yes,data loading/universe/calendar utilities belong in _shared/data,63
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,653
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,531
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,376
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_funding, load_all, load_funding",yes,data loading/universe/calendar utilities belong in _shared/data,63
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,643
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,525
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_15m, _load_funding, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,103
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,704
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,556
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,370
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_15m, _load_funding, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,103
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,707
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,565
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,371
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_15m, _load_funding, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,103
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,707
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,557
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,370
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_15m, _load_funding, load_all",yes,data loading/universe/calendar utilities belong in _shared/data,102
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,756
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,613
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,372
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_funding, load_all, load_funding",yes,data loading/universe/calendar utilities belong in _shared/data,63
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,674
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,606
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,376
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/data_loader.py,data_utils,"functions: _standardize_columns, _load_30m, _load_funding, load_all, load_funding",yes,data loading/universe/calendar utilities belong in _shared/data,63
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/framework_adapter_backtrader.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific backtrader coupling; framework-specific freqtrade coupling,743
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/framework_adapter_freqtrade.py,anti_pattern,strategy-specific or duplicated code,no,framework adapter duplicated per strategy; framework-specific freqtrade coupling,632
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py,data_utils,"functions: _summarise_pair, _write_trades, _write_equity, main",maybe,orchestration helpers can be templated in _shared/templates,160
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,entry,strategy entry/run script,maybe,entry files are strategy-specific but can inspire templates,376
xs_pairs_30m,_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/walk_forward.py,data_utils,"classes: WindowResult; functions: _annualisation_factor, _summarise_trades, _slice_data, _window_metrics, _dsr",yes,data loading/universe/calendar utilities belong in _shared/data,375
